name,nomenclature,gaia_dr3_id,ra_deg,dec_deg,pmra_mas_yr,pmdec_mas_yr,parallax_mas,magnitude_v,color_index,ecl_lon_deg,ecl_lat_deg,arc_vis_deg,lat_limit_deg
lam Cas,lam Cas,0,7.943163944583332,54.52228491361111,41.2,-16.54,8.64,4.730000019073486,0.0,34.665572372392184,45.66289754180148,15.676000022888182,35.47771508638889
lam01 Phe,lam01 Phe,0,7.854087689519999,-48.80351425326,140.561,19.647,18.4705,4.769999980926514,0.019999980926513672,341.6248240326034,-46.565921679291016,15.723999977111816,41.19648574674
bet01 Tuc,bet01 Tuc,0,7.886116900947914,-62.95821745653945,84.011,-54.85,22.8384,4.289000034332275,-0.039999961853027344,326.589899872856,-57.35100930280835,15.14680004119873,27.04178254346055
bet02 Tuc,bet02 Tuc,0,7.889259602566249,-62.96559275413723,105.607,-48.057,19.5923,4.513999938964844,0.13500022888183594,326.58172264087744,-57.35709021403711,15.416799926757811,27.034407245862774
pi. And,pi. And,0,9.22021384008625,33.71934341518167,14.669,-3.385,5.6563,4.360000133514404,-0.16000032424926758,22.679324927176683,27.14889208467089,15.232000160217286,56.28065658481833
eps And,eps And,0,9.638947629184164,29.311753227467783,-228.701,-253.206,19.2451,4.380000114440918,0.869999885559082,20.92432563092694,23.0221976899289,15.256000137329101,60.68824677253222
del And,del And,0,9.831679638429584,30.86098357599195,176.856,-108.171,31.5735,3.2799999713897705,1.2799999713897705,21.813211078311667,24.35086991486768,13.935999965667724,59.13901642400805
ksi Cas,ksi Cas,0,10.51621753161,50.51253344554,16.126,-6.05,2.9022,4.809999942779541,-0.09999990463256836,33.47739443839677,41.445896469383094,15.771999931335449,39.48746655446
mu. Phe,mu. Phe,0,10.331547459460834,-46.08498136327806,-23.053,-2.487,14.2847,4.590000152587891,0.9699997901916504,345.8189649638158,-45.267956530683215,15.50800018310547,43.91501863672194
pi. Cas,pi. Cas,0,10.866957011260002,47.02454577746,-24.57,-36.886,18.6293,4.948999881744385,0.17100000381469727,31.418935735756836,38.32713844739541,15.938799858093262,42.97545422254
eta Phe,eta Phe,0,10.838375515474167,-57.46306349829973,6.136,11.628,12.4614,4.361000061035156,-0.01100015640258789,335.3370392468067,-54.459816098134134,15.233200073242188,32.53693650170027
omi Cas,omi Cas,0,11.181327503027083,48.28436973261194,17.415,-8.947,0.5116,4.5,-0.059999942779541016,32.464488111560364,39.311232467907615,15.399999999999999,41.71563026738806
phi01 Cet,phi01 Cet,0,11.047500376762915,-10.609550734169721,-9.323,-113.192,15.1265,4.767000198364258,1.0059995651245117,5.892777039988629,-14.113436799559219,15.720400238037108,79.39044926583028
nu. Cas,nu. Cas,0,12.208422895640002,50.96816512721001,29.453,-8.152,9.1537,4.890999794006348,-0.10199975967407227,35.0118900153222,41.27879484973249,15.869199752807617,39.03183487278999
del Psc,del Psc,0,12.170601310553335,7.585081917256668,81.994,-50.232,10.8577,4.440000057220459,1.5099997520446777,14.147341534544323,2.176573467807572,15.32800006866455,82.41491808274333
nu. And,nu. And,0,12.45352635157333,41.07891089498556,21.711,-18.694,5.7868,4.53000020980835,-0.15000009536743164,29.149306482972868,32.56216508349534,15.436000251770018,48.92108910501444
HD   5015,HD   5015,0,13.2674851758,61.12397202496,-68.298,169.435,52.9017,4.800000190734863,0.5399999618530273,43.753185347715586,49.40461233442338,15.760000228881836,28.876027975040003
20 Cet,20 Cet,0,13.252059246918751,-1.1442597826699998,5.888,-15.731,6.0786,4.760000228881836,1.5799999237060547,11.745079852454355,-6.28581795569196,15.712000274658202,88.85574021733
ups01 Cas,ups01 Cas,0,13.750648761579999,58.97269920721,-31.2,-44.986,9.062,4.820000171661377,1.2219996452331543,42.15542526045183,47.516749419164576,15.784000205993653,31.02730079279
mu. And,mu. And,0,14.188371146487498,38.499334271586946,151.021,34.8,26.7046,3.869999885559082,0.12000012397766113,29.17525540885666,29.658753317742597,14.6439998626709,51.500665728413054
alf Scl,alf Scl,0,14.65149693501667,-29.3574533863875,19.973,5.072,4.6224,4.269999980926514,-0.17999982833862305,0.49272500768811495,-32.51321438482778,15.123999977111815,60.642546613612495
eps Psc,eps Psc,0,15.735868263886667,7.8901331810086095,-79.362,25.728,17.8074,4.28000020980835,0.9599995613098145,17.52534612503882,1.093806068093763,15.13600025177002,82.10986681899139
bet Phe,bet Phe,0,16.520997989851963,-46.71841069311463,-80.81,34.97,0.12,3.299999952316284,0.8900001049041748,350.4391343788751,-48.1995038268551,13.959999942779541,43.28158930688537
eta Cet,eta Cet,0,17.14746388517208,-10.18226442669,215.922,-139.029,27.0603,3.450000047683716,1.1600000858306885,11.767490400902808,-16.118381436374047,14.140000057220458,79.81773557331
tet Cas,tet Cas,0,17.77567538716791,55.14989971999472,226.056,-19.541,23.8844,4.329999923706055,0.18000030517578125,41.79801780641671,43.120756691287056,15.195999908447266,34.85010028000528
chi Psc,chi Psc,0,17.86341123302125,21.03464916803889,39.675,-10.209,8.0582,4.6579999923706055,1.0209999084472656,24.532343143012895,12.440597798984676,15.589599990844725,68.9653508319611
tau Psc,tau Psc,0,17.915071527890007,30.089637934720002,73.384,-26.707,18.9653,4.511000156402588,1.0939998626708984,28.31744454945129,20.739120807060203,15.413200187683106,59.91036206528
phi Psc,phi Psc,0,18.4372752354,24.58369761573,17.001,-20.531,8.1806,4.659999847412109,1.0300002098083496,26.4592885633335,15.50324133073369,15.591999816894532,65.41630238427
nu. Phe,nu. Phe,0,18.79633928432417,-45.53166460574416,665.086,178.07,65.527,4.960000038146973,0.5799999237060547,353.3953688544577,-48.11890986170791,15.952000045776366,44.46833539425584
kap Tuc,kap Tuc,0,18.94203792959625,-68.8759448102925,413.48,116.037,42.9912,4.949999809265137,0.440000057220459,322.2728319204226,-64.47055125140007,15.939999771118163,21.124055189707505
phi Cas,phi Cas,0,20.020485277440002,58.23161323440999,-1.479,-1.231,0.2142,4.980000019073486,0.679999828338623,45.50993258799322,45.09922727113205,15.976000022888183,31.76838676559001
ups Psc,ups Psc,0,19.86664022127417,27.264058655233615,25.242,-11.413,10.1502,4.748000144958496,0.0409998893737793,28.788082422083374,17.465499929311814,15.697600173950196,62.73594134476639
psi Cas,psi Cas,0,21.483429973130832,68.13001379715332,74.122,26.31,16.2403,4.7270002365112305,1.0529999732971191,54.96121387244737,52.86229273276641,15.672400283813477,21.869986202846675
tet Cet,tet Cet,0,21.005847006805414,-8.183260897344443,-76.226,-201.519,29.0339,3.5899999141693115,1.0600001811981201,16.22615156979032,-15.767282388928365,14.307999897003175,81.81673910265556
46 Cet,46 Cet,0,21.4051643485,-14.598785158179998,38.357,-18.188,11.3726,4.9070000648498535,1.2309999465942383,13.948463878641546,-21.822738866153202,15.888400077819824,75.40121484182
ome And,ome And,0,21.91408631466458,45.406684757618336,357.564,-110.039,34.7332,4.829999923706055,0.4200000762939453,38.79840290041801,33.306618326283086,15.795999908447264,44.593315242381664
gam Phe,gam Phe,0,22.091369520270838,-43.31823473917167,-17.72,-206.864,13.3612,3.4200000762939453,1.5699996948242188,358.1434762618513,-47.58502976860272,14.104000091552734,46.68176526082833
mu. Psc,mu. Psc,0,22.54631260854125,6.143821711764999,291.213,-45.788,9.3184,4.840000152587891,1.3799996376037598,23.13526984331679,-3.0639502075063207,15.808000183105468,83.856178288235
del Phe,del Phe,0,22.81293372607833,-49.07270281348056,138.339,154.031,22.7935,3.934999942779541,0.9830002784729004,353.6220256723468,-52.58262383148918,14.72199993133545,40.92729718651944
chi Cas,chi Cas,0,23.48283948896,59.23205391431,-44.188,-18.538,16.2553,4.681000232696533,0.9939999580383301,48.418598875920466,45.012289891789145,15.617200279235838,30.76794608569
chi And,chi And,0,24.837452388370004,44.38617497652,-13.395,8.635,12.3592,5.007999897003174,0.8780002593994141,40.487120726924324,31.49102545212746,16.009599876403808,45.61382502348
tau And,tau And,0,25.145067440228747,40.577038805908344,17.889,-20.981,4.7804,4.940000057220459,-0.09000015258789062,38.902914328861,27.931678245089458,15.92800006866455,49.422961194091656
HD  10307,HD  10307,0,25.446361892124575,42.61339487994944,824.761,-156.423,68.0244,4.960000038146973,0.619999885559082,40.091487336253316,29.696083199737288,15.952000045776366,47.38660512005056
nu. Psc,nu. Psc,0,25.357892261787082,5.487611634559999,-23.323,3.505,8.9275,4.440000057220459,1.369999885559082,25.506549932552826,-4.694126069929148,15.32800006866455,84.51238836544
HD  10550,HD  10550,0,25.68129813648,-3.69019953938,-9.745,-33.429,3.0983,4.98199987411499,1.384000301361084,22.42686050375329,-13.360417639207853,15.978399848937988,86.30980046062
tau Cet,tau Cet,0,26.01701307163417,-15.93747989102139,-1721.728,854.963,273.8097,3.5,0.7199997901916504,17.818610722265205,-24.815854341526887,14.2,74.06252010897862
chi Cet,chi Cet,0,27.396261525257913,-10.6864086109725,-147.867,-93.48,42.5848,4.679999828338623,0.32000017166137695,21.353335667060573,-20.486788225806954,15.615999794006347,79.3135913890275
gam01 Ari,gam01 Ari,0,28.3825800137264,19.2959529982388,77.845,-106.965,18.8809,4.589000225067139,-0.031000137329101562,33.185351235915626,7.16435329849721,15.506800270080566,70.7040470017612
gam02 Ari,gam02 Ari,0,28.382553868509998,19.293855549769997,77.138,-97.321,19.6268,4.519999980926514,-0.03000020980834961,33.18458234307942,7.162399354834785,15.423999977111816,70.70614445023
ome Cas,ome Cas,0,29.000117919449995,68.68523997607,15.067,-10.313,4.4802,4.9679999351501465,-0.09399986267089844,59.14991733964113,51.686105939799035,15.961599922180175,21.314760023930006
ksi Psc,ksi Psc,0,28.388904126109995,3.18753250608,32.687,25.146,16.6641,4.604000091552734,0.9479999542236328,27.52094227715185,-7.921492566521763,15.524800109863282,86.81246749392
psi Phe,psi Phe,0,28.411413800361665,-46.3026692717061,-91.676,-86.746,9.7499,4.409999847412109,1.5900001525878906,1.318814103884854,-52.56942844647716,15.291999816894531,43.6973307282939
56 Cet,56 Cet,0,29.16751091884,-22.5267846855,60.374,-24.635,7.329,4.849999904632568,1.4200000762939453,17.907744465951243,-32.044127492914185,15.819999885559081,67.4732153145
chi Eri,chi Eri,0,28.989415693558758,-51.60887759053111,680.11,294.318,56.8508,3.7100000381469727,0.8400001525878906,356.24726010196633,-57.01736954922995,14.452000045776366,38.39112240946889
lam Ari,lam Ari,0,29.482153088393332,23.596062782928055,-92.295,-13.207,24.7748,4.765999794006348,0.2870001792907715,35.68996333256797,10.827714563034629,15.719199752807617,66.40393721707194
eta02 Hyi,eta02 Hyi,0,28.733881019829997,-67.64730317084,75.927,73.401,14.7444,4.684999942779541,0.9380002021789551,329.02875899007597,-67.11219759208079,15.621999931335449,22.352696829159996
HD  12055,HD  12055,0,29.29199839228,-47.38527975927,105.735,10.665,15.0311,4.834000110626221,0.8610000610351562,1.0859337092218861,-53.80040387455033,15.800800132751466,42.61472024073
48 Cas,48 Cas,0,30.489551300890835,70.90696692312001,-96.374,0.798,28.83,4.539999961853027,0.15999984741210938,61.91201900977752,53.22501567846425,15.447999954223633,19.09303307687999
ups Cet,ups Cet,0,30.001285296691666,-21.077831669502782,133.922,-24.341,10.2726,4.019999980926514,1.559999942779541,19.427930133260766,-31.034094397290996,14.823999977111816,68.92216833049721
alf Hyi,alf Hyi,0,29.69224409758834,-61.56982215319751,289.561,18.43,51.5547,2.8399999141693115,0.29000020027160645,342.1179621739683,-64.24204704029614,13.407999897003174,28.430177846802493
alf Psc A,alf Psc A,0,30.511758234265,2.7637719610669444,32.692,-2.895,19.7995,4.110000133514404,-0.05000019073486328,29.37867646714099,-9.060838709562265,14.932000160217285,87.23622803893305
gam02 And,gam02 And,0,30.978158454789995,42.33091142208,16.645,-47.746,12.0724,5.820000171661377,-0.8000001907348633,44.22850913102011,27.806374765460347,16.984000205993652,47.66908857792
nu. For,nu. For,0,31.122689823389166,-29.296804696866115,1.849,11.772,9.4034,4.690000057220459,-0.1700000762939453,16.343035890197743,-38.921719795465336,15.628000068664551,60.70319530313388
58 And,58 And,0,32.121921323591664,37.85908513215612,154.277,-43.122,17.2479,4.820000171661377,0.11999988555908203,43.26254490551432,23.333910026186572,15.784000205993653,52.14091486784388
14 Ari,14 Ari,0,32.3555207688508,25.9398378657198,81.194,-24.267,18.9736,4.9770002365112305,0.3409996032714844,39.01810580877446,12.116465357855667,15.972400283813476,64.0601621342802
b And,b And,0,33.3055091634783,44.2316466494814,-20.9,-14.46,5.2634,4.826000213623047,1.49399995803833,46.833808632872724,28.913969813867205,15.791200256347656,45.7683533505186
ksi01 Cet,ksi01 Cet,0,33.25000132715,8.846702350650002,-26.965,-1.154,10.4184,4.349999904632568,0.880000114440918,34.04133836149484,-4.266921754891519,15.219999885559082,81.15329764935
phi Eri,phi Eri,0,34.12744204857083,-51.512165163000276,91.975,-22.503,21.6862,3.569999933242798,-0.11999988555908203,0.9999128737882927,-58.98560846877068,14.283999919891357,38.487834836999724
65 And,65 And,0,36.40592906717001,50.27862870409,24.289,-14.483,7.6317,4.710000038146973,1.5390000343322754,51.814406344163544,33.69850370156599,15.652000045776367,39.72137129591
del Hyi,del Hyi,0,35.43725985508,-68.65941858958,-50.395,3.214,23.2796,4.090000152587891,0.029999732971191406,329.17621655430935,-69.80192218165918,14.908000183105468,21.34058141042
rho Cet,rho Cet,0,36.48752435596,-12.290474306709998,-11.596,-9.786,5.8054,4.866000175476074,-0.02500009536743164,29.717893225639227,-25.240483757310255,15.839200210571288,77.70952569329
ksi02 Cet,ksi02 Cet,0,37.0398210789746,8.4600602248073,23.707,-4.787,16.5681,4.300000190734863,-0.05000019073486328,37.46993925504247,-5.85560047455395,15.160000228881835,81.53993977519269
kap Eri,kap Eri,0,36.74634213164126,-47.70384065879168,19.23,-5.724,6.2052,4.25,-0.1399998664855957,7.935543385741513,-57.01267418801373,15.1,42.29615934120832
sig Cet,sig Cet,0,38.02161582704584,-15.244903767084717,-29.29,-61.805,43.3776,4.75,0.4499998092651367,30.103457060172154,-28.53138162920841,15.7,74.75509623291528
ome For,ome For,0,38.46125624119999,-28.232337658359995,-13.843,-3.79,6.7146,4.960000038146973,-0.059999942779541016,24.514435275621775,-40.69193648101593,15.952000045776366,61.767662341640005
nu. Cet,nu. Cet,0,38.968641873225,5.593240000491665,-27.585,-22.205,8.0904,4.870999813079834,0.8710002899169922,38.387491954499694,-9.180549011684539,15.8451997756958,84.40675999950834
del Cet,del Cet,0,39.87065353077333,0.32850866536999995,13.074,-2.702,5.1312,4.070000171661377,-0.2200002670288086,37.57135936009283,-14.461710485972995,14.884000205993651,89.67149133463
eps Cet,eps Cet,0,39.89082255350083,-11.872097675596667,167.071,-251.104,42.4864,4.869999885559082,0.46000003814697266,33.34080467710964,-26.001811605471698,15.843999862670898,78.12790232440334
12 Per,12 Per,0,40.56214403095999,40.19395048125,-18.669,-186.19,41.7962,4.920000076293945,0.5900001525878906,50.836225032055424,23.23717663335745,15.904000091552735,49.80604951875
s Eri,s Eri,0,39.9498970861,-42.89181086204,118.8,-1.521,22.5636,4.75,0.059999942779541016,15.984756317150158,-54.250962796484195,15.7,47.10818913796
iot Eri,iot Eri,0,40.166811874223335,-39.855376525024454,135.601,-27.235,22.2853,4.116000175476074,0.9979996681213379,18.771650529848376,-51.71434958571615,14.93920021057129,50.144623474975546
tet Per,tet Per,0,41.04994423087624,49.228448519215,334.708,-89.251,89.685,4.110000133514404,0.5099997520446777,54.667278394050534,31.61670995668885,14.932000160217285,40.771551480785
35 Ari,35 Ari,0,40.8629761644,27.707149409290004,8.502,-11.433,5.2876,4.670000076293945,-0.13000011444091797,46.93503120054096,11.313673515888325,15.604000091552734,62.292850590709996
eps Hyi,eps Hyi,0,39.897340197639586,-68.26694668466418,87.285,-0.013,21.3234,4.0960001945495605,-0.04900026321411133,331.91374820221336,-71.21623293564387,14.915200233459473,21.733053315335823
pi. Cet,pi. Cet,0,41.030615664194166,-13.858688724180276,-8.394,-23.592,8.4022,4.236000061035156,-0.12400007247924805,33.755792070750864,-28.247860251960603,15.083200073242187,76.14131127581973
mu. Cet,mu. Cet,0,41.23557227441292,10.114144927239167,278.641,-41.222,37.5924,4.260000228881836,0.309999942779541,41.94151805570817,-5.566664853494431,15.112000274658204,79.88585507276083
tau01 Eri,tau01 Eri,0,41.275828336206246,-18.572622827755275,318.568,48.171,70.0459,4.460000038146973,0.48000001907348633,32.108314984442714,-32.74937660386495,15.352000045776368,71.42737717224472
zet Hyi,zet Hyi,0,41.38597654264,-67.61661676408,66.102,43.764,11.0516,4.820000171661377,0.06599998474121094,334.4105384142362,-71.53183541225206,15.784000205993653,22.383383235919993
16 Per,16 Per,0,42.64608193841626,38.31864289050056,195.451,-109.398,25.8445,4.230000019073486,0.3400001525878906,51.8357094677763,20.943208830287947,15.076000022888184,51.68135710949944
bet For,bet For,0,42.27257876772,-32.405897779689994,86.023,159.404,18.4596,4.460000038146973,0.9899997711181641,26.23462930695636,-45.856000035097985,15.352000045776368,57.594102220310006
17 Per,17 Per,0,42.87848894136,35.05973970443,9.479,-62.744,7.7762,4.53000020980835,1.5699996948242188,50.95385108702185,17.786750697594304,15.436000251770018,54.94026029557
tau Per,tau Per,0,43.56449050346,52.762467426469996,-8.311,-2.58,12.3726,3.9600000381469727,0.75,57.91186001797282,34.37125279044619,14.752000045776366,37.237532573530004
VR Hor,VR Hor,0,43.46987542233,-49.889647366729996,128.567,35.766,4.3236,8.140000343322754,1.0099992752075195,12.357627926565758,-61.40246056069028,19.768000411987302,40.110352633270004
nu. Hyi,nu. Hyi,0,42.61858164667,-75.06694825974,-33.506,-26.239,9.457,4.742000102996826,1.3379998207092285,310.2175665457107,-72.92144444913444,15.690400123596191,14.933051740259998
pi. Per,pi. Per,0,44.69029234138,39.6627265502,25.048,-41.522,10.4437,4.699999809265137,0.06000041961669922,53.90371196344037,21.73077917760264,15.639999771118163,50.3372734498
